id,r,t,p,z,m200b,r200b
45422276081,900.357483,1.569738,-0.045780,0.217505,10113206190080.000000,0.528230
45422283036,902.562317,1.570049,-0.046708,0.218069,741895438336.000000,0.221127
45422283033,903.583130,1.570361,-0.046357,0.218330,780942573568.000000,0.224940
45422215830,905.603088,1.570009,-0.047415,0.218847,624754032640.000000,0.208816
45422276115,898.596619,1.570306,-0.028254,0.217055,1015225384960.000000,0.245498
45422215821,889.201355,1.570309,-0.002568,0.214660,7458001518592.000000,0.477237
45422215817,892.451294,1.569913,-0.019859,0.215487,1171413925888.000000,0.257492
45422215818,892.837524,1.570096,-0.011583,0.215585,1093319589888.000000,0.251638
45422215824,892.190063,1.569737,-0.000307,0.215421,741895438336.000000,0.221127
45422215837,909.059570,1.569757,-0.045736,0.219731,2850440347648.000000,0.346336
45422283034,912.709839,1.569821,-0.044443,0.220664,2342827851776.000000,0.324419
45422283038,912.277649,1.569739,-0.042981,0.220554,4958985388032.000000,0.416541
45422283068,913.730286,1.569806,-0.028642,0.220925,1757120823296.000000,0.294755
45422283076,915.584290,1.570387,-0.035439,0.221399,1015225384960.000000,0.245498
45422283078,926.769226,1.569728,-0.025356,0.224260,507612692480.000000,0.194852
45422283278,923.948059,1.569933,-0.013000,0.223538,937131114496.000000,0.239034
45422283365,934.980774,1.569846,-0.021886,0.226366,585706962944.000000,0.204371
45422282319,951.094849,1.570269,-0.078141,0.230506,819989708800.000000,0.228628
45422282175,955.601196,1.570651,-0.094847,0.231664,780942573568.000000,0.224940
45422282331,965.266357,1.570560,-0.081398,0.234150,5154220802048.000000,0.421937
45422215833,965.803467,1.569999,-0.050522,0.234289,1288555200512.000000,0.265804
45422215834,966.120789,1.569947,-0.050430,0.234371,1444743741440.000000,0.276136
45422282449,980.783203,1.570610,-0.076338,0.238155,898083979264.000000,0.235667
45422282269,990.552856,1.570193,-0.080562,0.240677,937131114496.000000,0.239034
45422282466,993.457764,1.570406,-0.058934,0.241427,741895438336.000000,0.221127
45422282467,999.225525,1.570006,-0.059982,0.242919,117141389312.000000,0.119517
45422282480,996.586487,1.570703,-0.052321,0.242234,8043708809216.000000,0.489417
45422283161,939.379883,1.570375,-0.044863,0.227497,1015225384960.000000,0.245498
45422283163,952.551453,1.570429,-0.045356,0.230881,780942573568.000000,0.224940
45422215849,952.953308,1.570391,-0.031140,0.230984,741895438336.000000,0.221127
45422215838,948.323242,1.570643,-0.024814,0.229794,5857069236224.000000,0.440305
45422215853,952.338440,1.570019,-0.026800,0.230826,624754032640.000000,0.208816
45422283174,939.106018,1.570610,-0.022180,0.227426,10113206190080.000000,0.528230
45422283175,940.103333,1.569877,-0.021370,0.227682,4958985388032.000000,0.416541
45422283386,941.632874,1.569973,-0.013674,0.228075,507612692480.000000,0.194852
45422283387,944.342651,1.570623,-0.014618,0.228772,1249508065280.000000,0.263091
45422283193,947.408936,1.569832,-0.023029,0.229559,78094254080.000000,0.104408
45422283189,946.759705,1.569852,-0.020284,0.229393,780942573568.000000,0.224940
45422283190,946.345642,1.569972,-0.019412,0.229286,1093319589888.000000,0.251638
45422283191,947.142761,1.570131,-0.019740,0.229491,3358053105664.000000,0.365782
45422283388,948.899048,1.570114,-0.014966,0.229942,3475194511360.000000,0.369987
45422215885,950.775757,1.570361,-0.011792,0.230424,780942573568.000000,0.224940
45422283390,952.249268,1.570213,-0.000027,0.230803,898083979264.000000,0.235667
45422284277,954.242554,1.570178,-0.007515,0.231315,1405696606208.000000,0.273626
45422284278,954.543335,1.570289,-0.007455,0.231392,1171413925888.000000,0.257492
45422215884,954.254150,1.570630,-0.006185,0.231318,16477888446464.000000,0.621575
45422283389,953.374878,1.569822,-0.003607,0.231092,1132366790656.000000,0.254598
45422215886,955.807983,1.570564,-0.005768,0.231717,702848303104.000000,0.217177
45422215888,959.951294,1.569968,-0.005829,0.232782,1405696606208.000000,0.273626
45422215890,961.555420,1.570630,-0.011985,0.233194,1171413925888.000000,0.257492
45422215887,962.477356,1.570530,-0.004555,0.233431,78094254080.000000,0.104408
45422215897,963.371216,1.570514,-0.001053,0.233661,898083979264.000000,0.235667
45422215896,966.149597,1.570221,-0.004704,0.234378,1054272454656.000000,0.248606
45422215891,965.200623,1.569841,-0.004125,0.234133,5232315072512.000000,0.424057
45422215835,991.743225,1.569862,-0.041799,0.240984,937131114496.000000,0.239034
45422215863,991.622986,1.570686,-0.042638,0.240953,976178249728.000000,0.242309
45422215861,987.328003,1.569809,-0.032132,0.239844,273329897472.000000,0.158522
45422215866,991.448120,1.570134,-0.026965,0.240908,1093319589888.000000,0.251638
45422215877,997.987183,1.570172,-0.027739,0.242597,585706962944.000000,0.204371
45422215878,998.404297,1.570210,-0.028037,0.242706,2655204671488.000000,0.338241
45422215876,996.626953,1.569993,-0.027204,0.242245,14837909291008.000000,0.600230
45422215875,996.747131,1.570466,-0.026999,0.242276,3045676023808.000000,0.354069
45422215874,997.092041,1.570234,-0.027571,0.242365,1757120823296.000000,0.294755
45422215873,996.716980,1.569878,-0.025934,0.242268,1327602335744.000000,0.268462
45422215856,973.242371,1.570467,-0.021971,0.236209,1288555200512.000000,0.265804
45422215858,974.676941,1.569807,-0.013989,0.236579,819989708800.000000,0.228628
45422215910,980.248108,1.569992,-0.004385,0.238017,1132366790656.000000,0.254598
45422215880,996.915527,1.569961,-0.020530,0.242319,741895438336.000000,0.221127
45422215914,993.227234,1.570627,-0.006212,0.241367,1483790876672.000000,0.278602
45422282484,1000.054504,1.570267,-0.051164,0.243133,1093319589888.000000,0.251638
45537559096,1042.052002,1.570183,-0.097013,0.254039,663801167872.000000,0.213078
45537559097,1041.069824,1.570710,-0.096062,0.253783,702848303104.000000,0.217177
45537559106,1051.985352,1.570409,-0.092204,0.256627,937131114496.000000,0.239034
45537559102,1055.767700,1.570068,-0.094171,0.257613,15970275950592.000000,0.615126
45537559103,1059.643799,1.570267,-0.093882,0.258623,741895438336.000000,0.221127
45537559152,1061.114014,1.570522,-0.093613,0.259006,976178249728.000000,0.242309
45537559124,1036.219360,1.570747,-0.059426,0.252519,702848303104.000000,0.217177
45537559195,1054.109131,1.570548,-0.050250,0.257181,0.000000,0.000000
45537559114,1003.030090,1.570079,-0.044230,0.243905,976178249728.000000,0.242309
45537559221,1000.429016,1.570058,-0.026493,0.243231,702848303104.000000,0.217177
45537559254,1005.572266,1.569859,-0.009551,0.244564,780942573568.000000,0.224940
45537559253,1006.786682,1.570310,-0.011085,0.244879,1054272454656.000000,0.248606
45537559255,1004.415771,1.570549,-0.008026,0.244264,2225686446080.000000,0.318920
45537559244,1025.584595,1.570450,-0.024531,0.249754,2108544909312.000000,0.313223
45537559224,1032.389160,1.570590,-0.040406,0.251521,546659794944.000000,0.199725
45537559225,1032.862305,1.570508,-0.040420,0.251645,1210461061120.000000,0.260322
45537559232,1039.047485,1.569899,-0.041827,0.253256,3397100240896.000000,0.367194
45537559150,1050.803955,1.569901,-0.047244,0.256319,819989708800.000000,0.228628
45537559283,1053.690918,1.570157,-0.045812,0.257072,2655204671488.000000,0.338241
45537559282,1059.569214,1.570412,-0.048135,0.258603,780942573568.000000,0.224940
45537559247,1034.996460,1.570206,-0.022175,0.252201,1093319589888.000000,0.251638
45537559251,1042.529053,1.570686,-0.020697,0.254163,1288555200512.000000,0.265804
45537559328,1055.858887,1.570745,-0.017460,0.257636,937131114496.000000,0.239034
45537559330,1057.042358,1.570269,-0.014073,0.257945,468565557248.000000,0.189722
45537558804,1065.479248,1.570547,-0.095196,0.260145,13393165549568.000000,0.580080
45537559153,1062.927612,1.569933,-0.094192,0.259478,1991403634688.000000,0.307312
45537596501,1063.402100,1.570476,-0.089513,0.259602,1327602335744.000000,0.268462
45537596500,1063.940063,1.570109,-0.090106,0.259742,1874262228992.000000,0.301164
45537596473,1066.287720,1.570119,-0.091392,0.260356,1327602335744.000000,0.268462
45537559169,1065.973389,1.570727,-0.090430,0.260274,1015225384960.000000,0.245498
45537559157,1067.419434,1.570105,-0.090714,0.260653,2694251806720.000000,0.339891
45537559159,1076.854492,1.569980,-0.095641,0.263123,1210461061120.000000,0.260322
45537596488,1074.040527,1.570094,-0.090618,0.262386,585706962944.000000,0.204371
45537559164,1073.002930,1.570752,-0.089746,0.262115,1093319589888.000000,0.251638
45537559163,1073.338257,1.570287,-0.090387,0.262202,2342827851776.000000,0.324419
45537596523,1078.053101,1.570577,-0.084391,0.263437,663801167872.000000,0.213078
45537559158,1080.659790,1.569919,-0.096599,0.264119,1757120823296.000000,0.294755
45537558812,1081.406128,1.570282,-0.095810,0.264315,1561885147136.000000,0.283406
45537596491,1079.935059,1.570007,-0.091277,0.263929,898083979264.000000,0.235667
45537559172,1091.541504,1.570005,-0.092259,0.266968,390471286784.000000,0.178535
45537559171,1089.297241,1.570642,-0.091392,0.266381,1093319589888.000000,0.251638
45537559168,1089.991455,1.570203,-0.091929,0.266562,1288555200512.000000,0.265804
45537596589,1084.968140,1.570264,-0.083717,0.265247,2147592044544.000000,0.315145
45537559204,1084.811768,1.570652,-0.071177,0.265206,1249508065280.000000,0.263091
45537559194,1078.926636,1.570095,-0.065670,0.263665,819989708800.000000,0.228628
45537558828,1095.490723,1.570391,-0.092843,0.268002,6052305174528.000000,0.445144
45537558827,1095.732056,1.569992,-0.092918,0.268065,1600932282368.000000,0.285749
45537558822,1098.516235,1.570203,-0.094225,0.268795,1093319589888.000000,0.251638
45537558983,1099.582153,1.570149,-0.095015,0.269075,585706962944.000000,0.204371
45537559173,1094.633301,1.570538,-0.089424,0.267778,1561885147136.000000,0.283406
45537559418,1110.047119,1.570527,-0.076782,0.271828,10620818685952.000000,0.536924
45537559422,1121.279053,1.569931,-0.078570,0.274783,1171413925888.000000,0.257492
45537559209,1102.251953,1.570557,-0.069990,0.269778,1171413925888.000000,0.257492
45537559460,1106.478516,1.570261,-0.069103,0.270890,3006628888576.000000,0.352549
45537559463,1112.188354,1.570339,-0.062899,0.272392,1093319589888.000000,0.251638
45537559462,1112.566284,1.570713,-0.063949,0.272491,859036844032.000000,0.232201
45537559416,1122.786377,1.570111,-0.071405,0.275180,3279958835200.000000,0.362924
45537559448,1122.418213,1.570628,-0.070654,0.275083,1171413925888.000000,0.257492
45537603866,1111.450806,1.570731,-0.050012,0.272198,663801167872.000000,0.213078
45537603827,1113.352173,1.570667,-0.053158,0.272698,117141389312.000000,0.119517
45537559289,1068.086548,1.570727,-0.036476,0.260827,1796167958528.000000,0.296922
45537559312,1076.615234,1.570762,-0.026199,0.263060,1093319589888.000000,0.251638
45537559317,1085.103882,1.570241,-0.026867,0.265283,585706962944.000000,0.204371
45537559319,1086.612305,1.570428,-0.027025,0.265678,1171413925888.000000,0.257492
45537559320,1086.494019,1.570747,-0.026708,0.265647,702848303104.000000,0.217177
45537559324,1091.322998,1.570230,-0.030478,0.266911,1132366790656.000000,0.254598
45537559335,1067.386353,1.570111,-0.019752,0.260644,468565557248.000000,0.189722
45537559303,1067.896240,1.570417,-0.019742,0.260778,0.000000,0.000000
45537559338,1068.261108,1.570153,-0.014280,0.260873,2147592044544.000000,0.315145
45537559307,1071.788574,1.569976,-0.022913,0.261797,3006628888576.000000,0.352549
45537559347,1076.411987,1.570693,-0.020814,0.263007,3358053105664.000000,0.365782
45537559349,1074.599365,1.569921,-0.013761,0.262533,819989708800.000000,0.228628
45537559357,1088.761719,1.570412,-0.002607,0.266240,859036844032.000000,0.232201
45537596865,1102.288574,1.569892,-0.048658,0.269787,1093319589888.000000,0.251638
45537603849,1109.973877,1.570170,-0.047700,0.271809,1600932282368.000000,0.285749
45537559557,1111.512451,1.570197,-0.045237,0.272214,468565557248.000000,0.189722
45537559558,1111.328491,1.570722,-0.045248,0.272166,74072406884352.000000,1.025838
45537559559,1113.973877,1.570144,-0.044798,0.272861,7536095789056.000000,0.478897
45537559560,1115.645020,1.570107,-0.044038,0.273301,12416987430912.000000,0.565629
45537559570,1116.215820,1.570243,-0.036975,0.273451,1522838011904.000000,0.281025
45537559613,1101.186401,1.570668,-0.007015,0.269497,780942573568.000000,0.224940
45537559616,1102.433716,1.570083,-0.003173,0.269826,702848303104.000000,0.217177
45537559060,1132.257690,1.570111,-0.096917,0.277672,1249508065280.000000,0.263091
45537559059,1132.356567,1.570402,-0.096859,0.277698,3006628888576.000000,0.352549
45537559439,1139.734253,1.570440,-0.085935,0.279649,937131114496.000000,0.239034
45537559465,1133.133423,1.570675,-0.057363,0.277904,1054272454656.000000,0.248606
45537559453,1149.001221,1.570154,-0.064729,0.282099,819989708800.000000,0.228628
45537559454,1153.021729,1.570284,-0.064261,0.283162,10113206190080.000000,0.528230
45537559085,1162.906738,1.570265,-0.090127,0.285775,351424151552.000000,0.172373
45537559084,1163.335571,1.570686,-0.090477,0.285888,3748524457984.000000,0.379443
45537559486,1163.994629,1.570553,-0.079194,0.286062,702848303104.000000,0.217177
45537559484,1161.693848,1.570095,-0.076434,0.285454,1366649470976.000000,0.271068
45537559488,1160.403564,1.570427,-0.074313,0.285113,1600932282368.000000,0.285749
45537559503,1166.458374,1.570451,-0.074100,0.286715,819989708800.000000,0.228628
45537559082,1173.326050,1.570762,-0.093800,0.288539,4919938514944.000000,0.415445
45537559087,1177.913940,1.570341,-0.092586,0.289758,1405696606208.000000,0.273626
45537559513,1183.410767,1.570257,-0.078600,0.291219,780942573568.000000,0.224940
45537559489,1163.264160,1.570155,-0.069776,0.285869,507612692480.000000,0.194852
45537559508,1167.957886,1.570629,-0.072798,0.287113,898083979264.000000,0.235667
45537559487,1168.859009,1.570441,-0.072560,0.287352,3514241646592.000000,0.371367
45537559504,1171.372559,1.570474,-0.072180,0.288020,663801167872.000000,0.213078
45537559509,1171.366699,1.570334,-0.070596,0.288019,39047127040.000000,0.082869
45537559510,1172.682617,1.570089,-0.071312,0.288368,1132366790656.000000,0.254598
45537604704,1172.402832,1.570191,-0.069396,0.288294,2538063265792.000000,0.333192
45537559507,1172.845093,1.570340,-0.068592,0.288412,1054272454656.000000,0.248606
45537559512,1173.144165,1.570071,-0.066842,0.288491,12299845763072.000000,0.563845
45537605101,1184.935425,1.570040,-0.050492,0.291624,1210461061120.000000,0.260322
45537559477,1151.543457,1.570513,-0.042760,0.282771,976178249728.000000,0.242309
45537559661,1156.064697,1.570632,-0.040066,0.283966,1600932282368.000000,0.285749
45537559667,1155.857178,1.570232,-0.039516,0.283911,663801167872.000000,0.213078
45537559584,1152.295654,1.570146,-0.031137,0.282970,741895438336.000000,0.221127
45537559594,1150.672852,1.570444,-0.030142,0.282541,2577110401024.000000,0.334892
45537559620,1131.308838,1.570126,-0.014083,0.277422,741895438336.000000,0.221127
45537559642,1134.412598,1.570211,-0.008264,0.278242,702848303104.000000,0.217177
45537559593,1147.307739,1.570776,-0.019443,0.281651,3006628888576.000000,0.352549
45537559654,1142.008423,1.570620,-0.002927,0.280250,1561885147136.000000,0.283406
45537559657,1146.185425,1.569979,-0.004782,0.281354,585706962944.000000,0.204371
45537559542,1160.106934,1.570071,-0.046859,0.285035,273329897472.000000,0.158522
45537559665,1163.600708,1.569987,-0.030580,0.285958,663801167872.000000,0.213078
45537559685,1160.959106,1.570788,-0.027240,0.285260,1561885147136.000000,0.283406
45537559686,1161.391968,1.570426,-0.027606,0.285374,898083979264.000000,0.235667
45537559678,1165.478271,1.570585,-0.031274,0.286455,1952356499456.000000,0.305290
45537559681,1168.235107,1.570253,-0.033429,0.287187,429518422016.000000,0.184298
45537559682,1168.631592,1.570616,-0.032875,0.287292,1639979417600.000000,0.288053
45537559697,1169.800049,1.570341,-0.025989,0.287603,1171413925888.000000,0.257492
45537559695,1170.791626,1.570239,-0.025762,0.287866,937131114496.000000,0.239034
45537605107,1185.382324,1.570737,-0.044105,0.291742,585706962944.000000,0.204371
45537559551,1185.569946,1.570294,-0.044822,0.291792,702848303104.000000,0.217177
45537559696,1171.939087,1.570704,-0.025851,0.288171,898083979264.000000,0.235667
45537559701,1161.862305,1.570367,-0.017161,0.285499,1210461061120.000000,0.260322
45537559700,1165.538330,1.570634,-0.018787,0.286471,1718073688064.000000,0.292555
45537559699,1166.088989,1.570185,-0.021238,0.286617,1054272454656.000000,0.248606
45537559709,1166.756348,1.570105,-0.017319,0.286794,819989708800.000000,0.228628
45537559711,1171.361328,1.569961,-0.013598,0.288017,859036844032.000000,0.232201
